Longitude = 20.813deg Latitude = -32.383deg
2025-03-18T02:00:50.291 15:07:28.16 14:02:24.629 -61:53:49.65 210.177627399 -61.6961893411 
2025-03-18T02:02:33.159 15:09:11.38 14:02:24.426 -61:53:49.68 210.177686934 -61.6961976023 
2025-03-18T02:06:51.373 15:13:30.35 14:02:23.772 -61:53:49.18 210.177650821 -61.6961780282 
2025-03-18T03:20:05.388 16:26:56.10 14:02:16.589 -61:53:42.30 210.177524908 -61.696210034 
2025-03-18T03:35:00.973 16:41:54.36 14:38:55.620 +02:11:16.17 219.434984932 2.28775796405 
2025-03-18T02:29:12.829 15:35:55.43 14:02:21.245 -61:53:46.94 210.177607015 -61.696189223 
2025-03-18T02:31:47.436 15:38:30.52 14:02:20.958 -61:53:46.94 210.177499569 -61.6962205327 
2025-03-18T02:36:57.404 15:43:41.26 14:02:20.415 -61:53:46.17 210.177602101 -61.696201883 
2025-03-18T02:32:39.294 15:39:22.38 14:02:20.891 -61:53:46.79 210.177599246 -61.6962277964 
2025-03-18T02:42:57.802 15:49:42.80 14:02:19.759 -61:53:45.80 210.177556071 -61.6962280345 
2025-03-18T02:43:49.630 15:50:34.50 14:02:19.641 -61:53:45.63 210.17751332 -61.6962190702 
2025-03-18T02:44:41.102 15:51:26.08 14:02:19.582 -61:53:45.75 210.177600677 -61.6962479451 
2025-03-18T02:50:43.117 15:57:29.14 14:02:19.045 -61:53:44.54 210.177625382 -61.6961925563 
2025-03-18T02:51:35.184 15:58:21.49 14:02:18.943 -61:53:44.55 210.177518717 -61.6962441737 
2025-03-18T02:54:09.744 16:00:56.32 14:02:18.703 -61:53:44.47 210.177514973 -61.6962328174 
2025-03-18T02:55:07.094 16:01:54.07 14:02:19.051 -61:53:45.30 210.17757426 -61.6962573384 
2025-03-18T03:00:17.779 16:07:05.70 14:02:18.460 -61:53:44.89 210.177531678 -61.6962589267 
2025-03-18T03:02:00.794 16:08:48.80 14:02:18.291 -61:53:44.84 210.177488704 -61.6962473099 
2025-03-18T03:03:43.764 16:10:32.10 14:02:18.107 -61:53:44.48 210.177511233 -61.6962017126 
2025-03-18T03:04:35.779 16:11:24.29 14:02:18.047 -61:53:44.40 210.177528411 -61.6962167027 
2025-03-18T03:06:18.545 16:13:07.00 14:02:17.892 -61:53:43.92 210.177490296 -61.6961960042 
2025-03-18T03:08:54.739 16:15:44.15 14:02:17.653 -61:53:43.66 210.177501738 -61.6962698682 
2025-03-18T03:10:38.258 16:17:27.54 14:02:17.523 -61:53:43.51 210.17750279 -61.696259528 
2025-03-18T02:05:59.358 15:12:38.19 14:02:23.881 -61:53:49.45 210.17767776 -61.6962110427 
2025-03-15T01:55:54.780 14:50:42.27 15:16:08.476 -36:16:04.28 228.606951559 -36.1302877385 
2025-03-16T03:34:42.980 16:33:43.24 16:23:18.741 -35:08:04.69 245.402885293 -35.0267025064 
2025-03-13T00:03:30.319 12:50:06.31 16:15:30.431 -25:09:27.46 243.39934513 -25.0635105048 
2025-03-13T00:00:48.636 12:47:24.18 16:15:31.101 -25:09:29.47 243.399202761 -25.0634895941 
2025-03-16T18:23:52.888 07:25:19.50 03:34:20.038 -36:05:43.34 53.4019340256 -36.1441303358 
2025-03-16T18:34:27.951 07:35:56.10 03:34:19.529 -36:05:42.04 53.4096616676 -36.1433778661 
2025-03-16T18:41:43.152 07:43:12.46 03:39:43.937 -26:18:54.90 54.7249791141 -26.381166927 
2025-03-17T17:41:56.325 06:47:12.15 07:22:49.388 -22:01:38.39 110.400901617 -21.9531670607 
2025-03-17T21:10:42.147 10:16:32.44 14:02:55.416 -61:53:55.99 210.177929883 -61.6961832517 
2025-03-17T21:07:11.209 10:13:00.97 14:02:55.149 -61:53:56.87 210.17797939 -61.6961707956 
2025-03-17T21:21:51.968 10:27:44.25 14:02:54.108 -61:53:54.82 210.177958703 -61.6962393306 
2025-03-17T21:18:25.800 10:24:17.50 14:02:54.539 -61:53:55.15 210.178082209 -61.6962366821 
2025-03-17T21:14:07.869 10:19:58.59 14:02:55.026 -61:53:55.55 210.178068147 -61.6962167633 
2025-03-17T21:21:00.568 10:26:52.56 14:02:54.170 -61:53:54.93 210.17784045 -61.6962238747 
2025-03-17T21:27:54.533 10:33:47.76 14:02:53.227 -61:53:55.55 210.178182714 -61.6962158866 
2025-03-17T21:26:10.740 10:32:03.58 14:02:53.322 -61:53:55.23 210.178095736 -61.6962095384 
2025-03-17T21:22:43.681 10:28:35.91 14:02:53.983 -61:53:54.74 210.177810967 -61.6962256427 
2025-03-17T21:27:02.414 10:32:55.42 14:02:53.297 -61:53:55.32 210.177798577 -61.6961253248 
2025-03-17T20:22:11.165 09:27:53.75 14:03:03.262 -61:54:09.78 210.178335517 -61.6961870907 
2025-03-17T20:23:54.016 09:29:36.46 14:03:03.050 -61:54:09.67 210.178180501 -61.6962933134 
2025-03-17T20:33:29.089 09:39:13.14 14:03:00.416 -61:54:08.05 210.17813636 -61.6962984451 
2025-03-17T20:32:37.074 09:38:21.01 14:03:00.526 -61:54:07.94 210.17799205 -61.6962289629 
2025-03-17T20:38:37.921 09:44:22.92 14:02:59.495 -61:54:06.43 210.17826462 -61.6961759835 
2025-03-17T20:47:20.325 09:53:06.76 14:02:58.777 -61:54:01.49 210.17802421 -61.6962386113 
2025-03-17T20:37:46.195 09:43:30.89 14:02:59.659 -61:54:06.53 210.178055674 -61.6962664458 
2025-03-17T20:43:02.701 09:48:48.00 14:02:58.783 -61:54:04.11 210.178226831 -61.6962144382 
2025-03-17T21:36:29.745 10:42:24.13 14:02:52.313 -61:53:55.08 210.177863564 -61.696208173 
2025-03-17T21:44:13.880 10:50:09.66 14:02:51.937 -61:53:53.83 210.177835888 -61.6961987237 
2025-03-17T21:40:47.921 10:46:43.05 14:02:51.954 -61:53:54.95 210.178260134 -61.6961850909 
2025-03-17T18:31:30.837 07:36:54.98 04:39:15.303 -10:45:05.36 69.5700500946 -10.7930131743 
2025-03-17T18:42:15.036 07:47:40.67 06:44:57.849 -37:04:26.75 101.026056886 -37.0010041558 
2025-03-17T22:00:38.885 11:06:37.40 14:02:50.422 -61:53:52.91 210.177649572 -61.6962656235 
2025-03-17T22:02:21.839 11:08:20.81 14:02:50.270 -61:53:52.79 210.177935577 -61.6962322776 
2025-03-17T22:04:05.261 11:10:04.14 14:02:50.079 -61:53:53.04 210.177927333 -61.6962757232 
2025-03-17T22:15:20.024 11:21:20.92 14:02:48.916 -61:53:52.92 210.177832797 -61.6963054646 
2025-03-17T22:17:56.252 11:23:57.47 14:02:48.618 -61:53:51.87 210.177921071 -61.6962999954 
2025-03-17T22:29:57.196 11:36:00.75 14:02:46.900 -61:53:51.95 210.17770145 -61.6962196852 
2025-03-17T22:36:49.975 11:42:54.30 14:02:46.227 -61:53:51.55 210.177759869 -61.6962720517 
2025-03-17T22:46:17.541 11:52:23.54 14:02:45.205 -61:53:51.59 210.177857331 -61.6962168539 
2025-03-17T22:47:09.044 11:53:15.15 14:02:45.113 -61:53:51.55 210.177774347 -61.6961895566 
2025-03-17T22:49:45.532 11:55:51.92 14:02:45.324 -61:53:50.92 210.177595504 -61.6961963419 
2025-03-17T22:50:36.926 11:56:43.66 14:02:45.275 -61:53:50.91 210.177815121 -61.6961901108 
2025-03-17T22:53:12.358 11:59:19.66 14:02:44.228 -61:53:51.86 210.177761404 -61.6962055408 
2025-03-17T22:57:29.695 12:03:37.52 14:02:43.697 -61:53:52.09 210.177791217 -61.6962966628 
2025-03-17T22:54:55.160 12:01:02.60 14:02:43.991 -61:53:51.93 210.177834059 -61.6962010528 
2025-03-17T22:58:20.875 12:04:29.05 14:02:43.619 -61:53:52.12 210.177679427 -61.6962640292 
2025-03-17T22:56:38.332 12:02:46.01 14:02:43.813 -61:53:52.15 210.177726322 -61.696216355 
2025-03-17T23:04:21.808 12:10:30.63 14:02:42.936 -61:53:52.43 210.177764996 -61.6962568164 
2025-03-17T23:10:23.784 12:16:33.70 14:02:42.271 -61:53:51.68 210.177563435 -61.6961935291 
2025-03-17T23:06:56.691 12:13:06.01 14:02:42.570 -61:53:51.78 210.177706013 -61.6961714828 
2025-03-17T23:07:48.911 12:13:58.39 14:02:42.588 -61:53:52.21 210.177740715 -61.6961592583 
2025-03-17T23:12:58.816 12:19:09.28 14:02:42.028 -61:53:52.08 210.177678513 -61.6961755431 
2025-03-17T23:15:33.725 12:21:44.62 14:02:41.798 -61:53:52.49 210.177868302 -61.6961427759 
2025-03-17T23:17:18.023 12:23:29.11 14:02:41.536 -61:53:52.09 210.177871656 -61.6962479587 
2025-03-17T23:19:52.612 12:26:03.96 14:02:41.286 -61:53:52.73 210.177721422 -61.6961686962 
2025-03-17T23:25:54.619 12:32:07.00 14:02:40.671 -61:53:51.85 210.177729326 -61.6962064939 
2025-03-17T23:28:30.085 12:34:42.92 14:02:40.315 -61:53:51.00 210.177765037 -61.6962400454 
2025-03-17T23:31:04.655 12:37:18.02 14:02:39.995 -61:53:51.09 210.177823755 -61.6962443265 
2025-03-17T23:29:21.547 12:35:34.55 14:02:40.243 -61:53:51.37 210.177626543 -61.6962330857 
2025-03-17T23:36:14.566 12:42:28.61 14:02:39.529 -61:53:51.39 210.177732796 -61.6962322228 
2025-03-17T23:40:32.573 12:46:47.48 14:02:39.054 -61:53:51.55 210.177831112 -61.6962250574 
2025-03-17T23:37:06.349 12:43:20.61 14:02:39.401 -61:53:51.47 210.177709801 -61.6962071633 
2025-03-17T23:44:51.278 12:51:06.89 14:02:38.747 -61:53:51.79 210.177769825 -61.6962509996 
2025-03-17T23:49:08.356 12:55:24.62 14:02:38.372 -61:53:51.89 210.17776148 -61.6962610893 
2025-03-19T17:58:41.021 07:11:53.08 11:46:32.178 -43:20:40.37 176.186928669 -43.1454972972 
2025-03-19T18:07:17.402 07:20:30.45 11:46:31.776 -43:20:40.06 176.196610456 -43.1465884522 
2025-03-19T19:48:59.046 09:02:28.66 09:26:53.043 -23:08:02.44 141.397195445 -23.0010826938 
2025-03-19T20:31:13.872 09:44:50.52 11:46:21.671 -43:20:25.52 176.207130165 -43.1468653285 
2025-03-19T20:32:39.592 09:46:16.92 11:46:21.364 -43:20:25.69 176.207118273 -43.1469087678 
2025-03-18T21:14:54.336 10:24:42.15 12:19:17.211 +13:02:44.26 184.441893351 13.1639618209 
2025-03-18T21:27:50.314 10:37:40.19 12:19:16.362 +13:02:43.91 184.448692337 13.1638657812 
2025-03-18T21:30:33.536 10:40:23.83 12:19:16.365 +13:02:44.23 184.450710117 13.1640199072 
2025-03-12T22:58:36.883 11:45:02.49 11:56:42.753 -41:21:05.58 178.828471212 -41.1613326155 
2025-03-12T23:26:16.634 12:12:46.73 15:36:23.093 -14:20:34.12 233.655123661 -14.2418214115 
2025-03-12T22:11:12.318 10:57:29.53 15:00:20.242 -31:48:31.29 224.586786408 -31.6729225205 
2025-03-19T00:07:05.062 13:17:20.71 09:47:17.778 -31:49:49.98 146.602056758 -31.686551276 
2025-03-18T23:55:56.464 13:06:10.61 09:47:18.501 -31:49:51.29 146.595372702 -31.6872788632 
2025-03-18T02:12:52.185 15:19:31.95 14:02:22.872 -61:53:48.29 210.177690571 -61.6961934754 
2025-03-18T02:13:43.833 15:20:24.01 14:02:22.744 -61:53:48.51 210.177639932 -61.6962193584 
2025-03-18T02:18:01.772 15:24:42.51 14:02:22.150 -61:53:48.16 210.177634465 -61.6962123133 
2025-03-18T02:18:53.396 15:25:34.20 14:02:22.044 -61:53:48.06 210.177593872 -61.6961920866 
2025-03-18T02:24:03.536 15:30:45.33 14:02:21.379 -61:53:47.68 210.177627631 -61.6962130403 
2025-03-18T02:28:21.454 15:35:03.81 14:02:20.858 -61:53:47.22 210.177608648 -61.6962299437 
2025-03-18T02:30:04.279 15:36:47.06 14:02:21.165 -61:53:47.06 210.177530463 -61.6962067624 
2025-03-18T02:35:14.064 15:41:57.70 14:02:20.610 -61:53:46.41 210.177598364 -61.6962071607 
2025-03-18T02:36:05.989 15:42:49.52 14:02:20.490 -61:53:46.28 210.177515035 -61.696225306 
2025-03-18T01:55:40.714 15:02:17.61 14:02:25.407 -61:53:49.88 210.177649035 -61.6962173673 
2025-03-18T17:54:11.256 07:03:25.96 07:29:25.835 -34:02:44.14 112.089210605 -33.9512968923 
2025-03-18T17:56:00.689 07:05:15.47 04:50:03.657 -43:50:34.60 72.357823713 -43.833044472 
2025-03-18T20:53:31.562 10:03:15.42 12:19:19.046 +13:02:44.28 184.426217189 13.1646822296 
2025-03-18T03:22:39.899 16:29:31.13 14:02:16.347 -61:53:41.75 210.177493378 -61.6962245178 
2025-03-18T03:27:37.840 16:34:30.00 14:38:56.183 +02:11:14.84 219.430243551 2.2875837071 
2025-03-19T00:58:57.435 14:09:21.64 13:55:10.332 -42:58:39.06 208.389388248 -42.8023710489 
2025-03-19T01:15:16.500 14:25:43.54 13:55:06.558 -42:58:37.38 208.389305317 -42.8023573414 
2025-03-18T00:04:37.526 13:10:56.38 14:02:36.980 -61:53:52.47 210.177646052 -61.696197043 
2025-03-18T00:13:15.742 13:19:36.10 14:02:36.120 -61:53:52.36 210.177635082 -61.6962385133 
2025-03-18T00:14:58.698 13:21:19.09 14:02:35.965 -61:53:52.24 210.177664134 -61.6962802773 
2025-03-18T00:15:50.056 13:22:11.02 14:02:35.895 -61:53:52.19 210.177673459 -61.6961932468 
2025-03-18T00:20:59.127 13:27:20.55 14:02:35.386 -61:53:52.57 210.17765936 -61.6962283948 
2025-03-18T00:23:33.988 13:29:56.27 14:02:35.118 -61:53:52.64 210.177738688 -61.696194294 
2025-03-18T00:26:08.864 13:32:31.42 14:02:34.856 -61:53:52.99 210.17773802 -61.6962360785 
2025-03-18T00:27:00.817 13:33:23.23 14:02:34.780 -61:53:52.65 210.177735097 -61.6962035418 
2025-03-18T00:39:58.646 13:46:23.38 14:02:33.445 -61:53:52.60 210.177697486 -61.6962409751 
2025-03-18T00:42:33.220 13:48:58.31 14:02:33.165 -61:53:52.92 210.177713755 -61.6962025617 
2025-03-18T00:40:49.932 13:47:14.61 14:02:33.337 -61:53:52.79 210.177687978 -61.6962216196 
2025-03-18T00:41:41.312 13:48:06.13 14:02:33.239 -61:53:52.73 210.177736453 -61.6962181645 
2025-03-18T00:53:44.692 14:00:11.61 14:02:32.004 -61:53:53.01 210.177660292 -61.6962236129 
2025-03-18T01:03:13.014 14:09:41.69 14:02:30.926 -61:53:52.56 210.177698502 -61.6961977082 
2025-03-18T01:09:14.509 14:15:43.98 14:02:30.278 -61:53:52.46 210.177767995 -61.6962526826 
2025-03-18T01:10:58.094 14:17:27.89 14:02:30.062 -61:53:52.28 210.177679595 -61.6962587319 
2025-03-18T01:07:31.543 14:14:00.20 14:02:30.423 -61:53:52.74 210.177760067 -61.6962112108 
2025-03-18T01:16:06.771 14:22:37.49 14:02:29.967 -61:53:52.07 210.177668033 -61.6962467057 
2025-03-18T01:14:24.016 14:20:54.31 14:02:30.166 -61:53:52.20 210.177698228 -61.6962635814 
2025-03-18T01:19:33.078 14:26:04.25 14:02:29.575 -61:53:51.97 210.177632417 -61.6961499344 
2025-03-18T01:16:58.299 14:23:28.94 14:02:29.885 -61:53:51.89 210.177722429 -61.6962343749 
2025-03-18T01:21:16.515 14:27:47.80 14:02:29.364 -61:53:51.90 210.177680072 -61.69626334 
2025-03-18T01:23:52.602 14:30:24.37 14:02:29.071 -61:53:51.62 210.177663832 -61.6962088631 
2025-03-18T01:35:55.478 14:42:29.23 14:02:27.706 -61:53:50.83 210.177575601 -61.6962537488 
2025-03-18T01:33:20.655 14:39:54.04 14:02:28.022 -61:53:50.97 210.177624231 -61.696187522 
2025-03-18T01:38:30.158 14:45:04.47 14:02:27.425 -61:53:50.59 210.17765262 -61.6962264132 
2025-03-18T01:43:39.338 14:50:14.30 14:02:26.891 -61:53:50.59 210.177622596 -61.6962251479 
2025-03-18T01:40:13.078 14:46:47.70 14:02:27.272 -61:53:50.65 210.177659039 -61.6962028084 
2025-03-18T01:44:31.163 14:51:06.36 14:02:26.797 -61:53:50.56 210.177624585 -61.6962005843 
2025-03-18T01:30:45.455 14:37:18.42 14:02:28.336 -61:53:51.36 210.177630254 -61.6962102696 
2025-03-18T01:51:23.457 14:57:59.71 14:02:25.979 -61:53:50.38 210.177654126 -61.6962117973 
2025-03-18T01:53:06.493 14:59:43.42 14:02:25.728 -61:53:50.03 210.177657494 -61.6961939797 
2025-03-18T01:50:32.069 14:57:08.18 14:02:26.088 -61:53:50.26 210.177626528 -61.6962149188 
2025-03-19T21:06:56.624 10:20:39.52 09:14:53.539 -32:08:16.70 138.457437837 -31.9992237263 
2025-03-18T01:53:58.151 15:00:35.20 14:02:25.608 -61:53:50.12 210.177613824 -61.6962368515 
2025-03-18T01:59:58.811 15:06:36.73 14:02:24.800 -61:53:49.93 210.177682172 -61.6962319202 
2025-03-18T02:11:08.846 15:17:48.30 14:02:23.122 -61:53:48.64 210.177650311 -61.6962171655 
2025-03-18T02:04:15.928 15:10:54.53 14:02:24.177 -61:53:49.69 210.177604755 -61.696218725 
2025-03-18T21:21:22.848 10:31:11.64 12:19:16.635 +13:02:44.09 184.44490513 13.1638646058 
2025-03-18T21:25:25.327 10:35:14.71 12:19:16.748 +13:02:44.15 184.448707135 13.1638701148 
2025-03-18T20:50:39.591 10:00:23.23 09:30:21.722 -30:08:55.77 142.304233738 -30.0000066486 
2025-03-18T18:33:33.997 07:42:54.78 07:47:49.134 -31:05:58.78 116.681093683 -30.9950140975 
2025-03-18T18:44:02.219 07:53:24.88 05:53:38.726 -27:01:37.74 88.2089155139 -26.9996932909 
2025-03-18T22:50:06.363 12:00:09.77 11:01:31.110 -32:18:31.47 165.091977445 -32.1319380615 
2025-03-17T21:20:09.036 10:26:00.98 14:02:54.308 -61:53:54.83 210.177942793 -61.6961979241 
2025-03-17T21:19:17.050 10:25:08.59 14:02:54.391 -61:53:55.05 210.177926518 -61.6962376756 
2025-03-17T21:16:42.694 10:22:34.10 14:02:54.757 -61:53:55.37 210.177849272 -61.6962533214 
2025-03-17T21:32:11.733 10:38:05.43 14:02:52.742 -61:53:55.04 210.177961429 -61.6961878081 
2025-03-17T21:37:22.123 10:43:17.05 14:02:52.251 -61:53:54.74 210.177791071 -61.6961766361 
2025-03-17T21:38:13.658 10:44:08.16 14:02:52.220 -61:53:55.17 210.177950568 -61.6962484238 
2025-03-17T21:43:22.418 10:49:18.17 14:02:52.072 -61:53:54.00 210.177757406 -61.6961763305 
2025-03-17T21:50:14.367 10:56:11.05 14:02:51.385 -61:53:53.70 210.1778438 -61.6960949522 
2025-03-17T21:46:48.295 10:52:44.50 14:02:51.757 -61:53:53.66 210.177910829 -61.6962607939 
2025-03-17T21:47:39.766 10:53:36.14 14:02:51.649 -61:53:53.80 210.177847676 -61.6962458593 
2025-03-17T21:52:49.432 10:58:46.62 14:02:51.076 -61:53:53.58 210.177762713 -61.696182362 
2025-03-17T21:57:09.732 11:03:07.51 14:02:50.710 -61:53:53.31 210.177813995 -61.6962406308 
2025-03-18T00:06:21.945 13:12:41.32 14:02:36.837 -61:53:52.30 210.177749806 -61.6961435347 
2025-03-18T00:07:13.360 13:13:32.48 14:02:36.727 -61:53:52.72 210.177689373 -61.6962543017 
2025-03-18T00:08:04.850 13:14:24.35 14:02:36.654 -61:53:52.40 210.177703322 -61.6962189991 
2025-03-18T00:12:23.027 13:18:43.14 14:02:36.237 -61:53:51.98 210.177695726 -61.6962236801 
2025-03-18T00:16:41.537 13:23:02.41 14:02:35.810 -61:53:52.46 210.177691903 -61.6962041048 
2025-03-18T00:32:10.651 13:38:34.07 14:02:34.240 -61:53:52.46 210.177633936 -61.696222668 
2025-03-18T00:31:19.177 13:37:42.46 14:02:34.305 -61:53:52.91 210.177740852 -61.6962054373 
2025-03-18T00:36:32.380 13:42:56.36 14:02:33.809 -61:53:52.84 210.17772528 -61.6962035957 
2025-03-18T00:37:23.848 13:43:48.08 14:02:33.692 -61:53:52.60 210.177681591 -61.696252549 
2025-03-18T01:39:21.524 14:45:56.14 14:02:27.346 -61:53:50.49 210.177636327 -61.696200981 
2025-03-18T01:41:56.068 14:48:30.79 14:02:27.092 -61:53:50.74 210.177636992 -61.6962703694 
2025-03-17T20:23:02.456 09:28:44.75 14:03:03.118 -61:54:10.00 210.17815135 -61.6963747919 
2025-03-17T20:29:09.970 09:34:53.48 14:03:01.178 -61:54:09.45 210.178239784 -61.6962730853 
2025-03-17T20:30:54.107 09:36:37.88 14:03:00.840 -61:54:08.73 210.178134414 -61.6963100618 
2025-03-17T20:31:45.351 09:37:29.28 14:03:00.677 -61:54:08.45 210.178297701 -61.6962444603 
2025-03-17T20:54:12.170 09:59:59.76 14:02:56.981 -61:54:01.21 210.178267657 -61.6962628456 
2025-03-17T20:49:54.681 09:55:41.48 14:02:57.615 -61:54:02.29 210.178097474 -61.6962405828 
2025-03-17T20:52:28.777 09:58:16.01 14:02:57.254 -61:54:01.85 210.178065442 -61.696266489 
2025-03-17T20:56:46.786 10:02:34.77 14:02:56.661 -61:54:00.34 210.178096035 -61.6961838795 
2025-03-17T22:03:13.755 11:09:12.52 14:02:50.152 -61:53:52.67 210.177758651 -61.6962531989 
2025-03-17T22:08:26.970 11:14:26.71 14:02:49.565 -61:53:52.63 210.177672954 -61.6962077263 
2025-03-17T22:05:51.569 11:11:50.69 14:02:49.905 -61:53:53.02 210.177766512 -61.6961587213 
2025-03-17T22:07:35.255 11:13:34.78 14:02:49.726 -61:53:53.03 210.177854628 -61.6962113595 
2025-03-17T22:21:22.279 11:27:24.07 14:02:47.848 -61:53:52.54 210.177806016 -61.6962582079 
2025-03-17T22:27:22.593 11:33:25.57 14:02:47.161 -61:53:51.75 210.177711784 -61.6961972982 
2025-03-17T22:29:05.568 11:35:08.67 14:02:47.019 -61:53:52.12 210.177794702 -61.6962030672 
2025-03-17T22:33:23.767 11:39:27.72 14:02:46.590 -61:53:51.82 210.177895784 -61.6961963337 
2025-03-17T22:35:06.868 11:41:11.30 14:02:46.423 -61:53:51.66 210.177719928 -61.6962177273 
2025-03-17T22:38:32.734 11:44:37.53 14:02:46.094 -61:53:51.44 210.177810949 -61.6962456326 
2025-03-17T22:48:53.988 11:55:00.33 14:02:44.803 -61:53:52.01 210.177727754 -61.6962376891 
2025-03-18T00:45:59.938 13:52:25.48 14:02:32.806 -61:53:53.00 210.177755208 -61.6962323071 
2025-03-18T00:39:07.065 13:45:31.48 14:02:33.561 -61:53:52.68 210.177737083 -61.6961936722 
2025-03-18T00:51:09.733 13:57:36.44 14:02:32.256 -61:53:52.92 210.177689753 -61.696221644 
2025-03-18T00:02:02.741 13:08:21.00 14:02:37.236 -61:53:52.41 210.177677413 -61.6962660928 
2025-03-17T23:01:47.338 12:07:55.85 14:02:43.235 -61:53:51.84 210.177748719 -61.6962025585 
2025-03-17T23:02:38.583 12:08:47.02 14:02:43.158 -61:53:52.12 210.177770296 -61.6962615397 
2025-03-17T23:09:32.325 12:15:42.26 14:02:42.369 -61:53:52.11 210.177703523 -61.6962375212 
2025-03-17T23:08:40.723 12:14:50.38 14:02:42.516 -61:53:52.27 210.177829953 -61.696240557 
2025-03-17T23:31:55.899 12:38:09.66 14:02:39.927 -61:53:51.65 210.177725232 -61.6962926919 
2025-03-17T18:18:39.659 07:24:02.00 04:39:15.945 -10:45:07.86 69.5618496637 -10.7941075377 
2025-03-17T23:44:00.018 12:50:15.55 14:02:38.784 -61:53:51.49 210.177708225 -61.6961855244 
2025-03-17T23:50:51.237 12:57:07.78 14:02:38.234 -61:53:51.98 210.177737545 -61.6962549741 
2025-03-17T23:53:25.895 12:59:42.78 14:02:37.994 -61:53:51.81 210.177771 -61.6962002192 
2025-03-17T23:41:24.690 12:47:39.48 14:02:39.048 -61:53:51.00 210.177673652 -61.6961427572 
2025-03-18T02:17:10.169 15:23:50.65 14:02:22.292 -61:53:48.09 210.177685955 -61.6962319589 
2025-03-18T02:19:45.211 15:26:26.21 14:02:21.935 -61:53:47.90 210.177693299 -61.6962281386 
2025-03-18T02:20:37.161 15:27:18.44 14:02:21.805 -61:53:47.82 210.177625997 -61.6962007205 
2025-03-18T02:25:46.901 15:32:29.02 14:02:21.163 -61:53:47.52 210.177567804 -61.6962142028 
2025-03-18T02:27:30.046 15:34:12.22 14:02:20.976 -61:53:47.28 210.177617789 -61.6961933783 
2025-03-18T02:33:30.766 15:40:14.03 14:02:20.793 -61:53:46.70 210.177597308 -61.69621975 
2025-03-18T02:39:32.445 15:46:16.78 14:02:20.100 -61:53:46.15 210.17755663 -61.6962099033 
2025-03-18T02:45:32.462 15:52:17.88 14:02:19.482 -61:53:45.42 210.177509341 -61.6962172981 
2025-03-18T02:49:51.421 15:56:37.35 14:02:19.127 -61:53:44.72 210.177560638 -61.6962385158 
2025-03-18T02:52:26.794 15:59:13.52 14:02:18.887 -61:53:44.58 210.177506161 -61.6962563007 
2025-03-18T02:53:18.209 16:00:04.57 14:02:18.821 -61:53:44.54 210.177584031 -61.6962474298 
2025-03-18T02:58:33.967 16:05:21.51 14:02:18.616 -61:53:45.15 210.1774989 -61.6962360882 
2025-03-18T03:05:27.075 16:12:15.48 14:02:18.000 -61:53:44.28 210.177504295 -61.6962617487 
2025-03-18T03:08:02.231 16:14:51.05 14:02:17.765 -61:53:43.81 210.177534379 -61.6962764953 
2025-03-18T03:11:29.976 16:18:19.54 14:02:17.424 -61:53:43.31 210.177582739 -61.6962338906 
2025-03-18T03:12:20.910 16:19:10.89 14:02:17.329 -61:53:43.31 210.177518164 -61.6962556878 
2025-03-18T03:14:55.986 16:21:45.96 14:02:17.085 -61:53:42.80 210.177511912 -61.6962606755 
2025-03-18T03:16:39.016 16:23:29.26 14:02:16.919 -61:53:42.56 210.177505942 -61.6962018498 
2025-03-18T03:18:22.099 16:25:13.11 14:02:16.729 -61:53:42.56 210.17751024 -61.6962695725 
2025-03-18T03:21:48.382 16:28:39.83 14:02:16.386 -61:53:41.81 210.17757881 -61.696231307 
2025-03-18T03:24:23.394 16:31:14.94 14:02:16.153 -61:53:41.40 210.17745147 -61.6962390356 
2025-03-18T00:55:27.490 14:01:54.83 14:02:31.813 -61:53:52.89 210.177724083 -61.6962106755 
2025-03-18T01:17:50.210 14:24:21.44 14:02:29.749 -61:53:51.95 210.177629294 -61.6961791705 
2025-03-18T01:18:41.711 14:25:12.59 14:02:29.673 -61:53:51.99 210.177581309 -61.6961803132 
2025-03-18T01:20:24.589 14:26:56.20 14:02:29.479 -61:53:51.80 210.177631932 -61.696197837 
2025-03-18T01:25:35.443 14:32:07.86 14:02:28.878 -61:53:51.34 210.177648767 -61.6962569941 
2025-03-18T01:36:47.485 14:43:21.37 14:02:27.606 -61:53:51.01 210.177634407 -61.6962289167 
2025-03-17T18:10:50.466 07:16:11.02 04:39:16.422 -10:45:09.25 69.5576491003 -10.7946067736 
2025-03-17T18:07:05.245 07:12:25.31 04:39:17.259 -10:45:08.82 69.5576594626 -10.7946102914 
2025-03-17T21:02:47.334 10:08:36.35 14:02:55.808 -61:53:59.05 210.178323072 -61.6961918707 
2025-03-17T21:06:19.733 10:12:09.05 14:02:55.338 -61:53:57.84 210.178207823 -61.6962875015 
2025-03-17T21:03:38.904 10:09:28.06 14:02:55.613 -61:53:58.96 210.177926788 -61.6962246303 
2025-03-17T21:04:30.375 10:10:19.51 14:02:55.554 -61:53:58.70 210.177974864 -61.6962092517 
2025-03-17T21:09:50.776 10:15:40.88 14:02:55.547 -61:53:56.07 210.178046012 -61.696231375 
2025-03-19T00:27:49.247 13:38:08.51 09:47:16.511 -31:49:47.62 146.609652894 -31.6855322859 
2025-03-19T01:53:24.857 15:03:58.26 13:55:05.808 -42:58:35.11 208.389443989 -42.8085708108 
