Longitude = 20.813deg Latitude = -32.383deg
2024-12-20 23:14:05 141.946375 19.899906 141.475540 19.898514
2024-12-20 23:15:52 141.945804 19.899767 141.476791 19.898394
2024-12-20 23:17:26 141.945308 19.899650 141.477976 19.898159
2024-12-20 23:19:13 141.944746 19.899517 141.479653 19.897892
2024-12-20 23:23:47 141.943312 19.899186 141.482532 19.897652
2024-12-20 23:28:32 141.941837 19.898853 141.484413 19.897507
2024-12-20 23:30:06 141.941354 19.898747 141.485267 19.897498
2024-12-20 23:31:53 141.940812 19.898631 141.486351 19.897352
2024-12-20 23:33:27 141.940325 19.898528 141.487129 19.897295
2024-12-20 23:35:14 141.939783 19.898414 141.488068 19.897303
2024-12-20 23:36:48 141.939308 19.898317 141.488783 19.897104
2024-12-20 23:38:35 141.938775 19.898208 141.490004 19.897117
2024-12-20 23:41:09 141.938004 19.898056 141.491439 19.897202
2024-12-20 23:53:52 115.235167 -31.015358 114.933534 -31.009997
2024-12-21 00:16:19 175.227008 -37.824825 174.754972 -37.731763
2024-12-21 00:17:23 175.226529 -37.824900 174.755644 -37.731993
2024-12-21 00:18:39 175.225938 -37.824989 174.756127 -37.732257
2024-12-21 00:19:43 175.225450 -37.825064 174.756696 -37.732541
2024-12-21 00:20:59 175.224863 -37.825153 174.757707 -37.732893
2024-12-21 00:23:33 175.223671 -37.825328 174.759001 -37.733215
2024-12-21 00:26:20 175.222371 -37.825517 174.759180 -37.733157
2024-12-21 00:27:25 175.221867 -37.825589 174.759873 -37.733387
2024-12-21 00:28:41 175.221267 -37.825672 174.760211 -37.733556
2024-12-21 00:29:44 175.220771 -37.825742 174.760720 -37.733585
2024-12-21 00:31:01 175.220167 -37.825825 174.761042 -37.733698
2024-12-21 00:32:05 175.219654 -37.825894 174.761357 -37.733789
2024-12-21 00:33:21 175.219054 -37.825975 174.762111 -37.733993
2024-12-21 00:34:55 175.218312 -37.826075 174.762554 -37.734201
2024-12-21 00:36:41 175.217471 -37.826186 174.763490 -37.734279
2024-12-21 00:39:14 175.216246 -37.826344 174.764346 -37.734557
2024-12-21 01:01:02 189.867142 -29.231614 189.375549 -29.144860
2024-12-21 01:03:11 189.866658 -29.232014 189.377199 -29.145482
2024-12-21 01:05:19 189.866171 -29.232411 189.377659 -29.145722
2024-12-21 01:07:28 189.864471 -29.232381 189.377975 -29.145798
2024-12-21 18:41:27 27.937213 -27.952067 27.607116 -28.122911
2024-12-21 18:47:51 344.633992 -47.586047 344.319933 -47.759982
2024-12-21 18:51:57 344.632367 -47.585614 344.321915 -47.759644
2024-12-21 18:54:45 344.631254 -47.585317 344.324228 -47.759621
2024-12-21 18:58:52 344.629625 -47.584878 344.325976 -47.759224
2024-12-21 19:01:38 344.628533 -47.584583 344.327375 -47.759021
2024-12-21 19:12:02 27.633479 -37.839331 27.334008 -37.998956
2024-12-21 19:40:01 44.162496 -26.851203 43.846328 -27.007724
2024-12-21 19:53:40 33.664758 -31.831061 33.391635 -31.994696
2024-12-21 20:17:01 8.068888 -73.737397 7.875121 -73.880231
2024-12-21 20:53:43 56.205900 -24.867122 55.907345 -25.002600
2024-12-21 20:57:09 27.592133 -10.215353 27.295891 -10.419831
2024-12-21 21:01:02 27.590838 -10.214892 27.298594 -10.419446
2024-12-21 21:05:08 27.589463 -10.214403 27.300889 -10.419030
2024-12-21 21:07:41 27.588604 -10.214094 27.302639 -10.418889
2024-12-21 21:10:26 27.587671 -10.213761 27.304126 -10.418677
2024-12-21 21:12:30 27.586967 -10.213508 27.305230 -10.418405
2024-12-21 21:14:47 27.586188 -10.213231 27.306590 -10.418143
2024-12-21 21:17:20 27.585313 -10.212914 27.307587 -10.417539
2024-12-21 21:20:06 27.584350 -10.212569 27.308853 -10.417283
2024-12-21 21:22:10 27.583633 -10.212314 27.309752 -10.417057
2024-12-21 21:24:26 27.582842 -10.212028 27.311009 -10.417126
2024-12-21 21:26:30 27.582113 -10.211767 27.311666 -10.416837
2024-12-21 21:59:09 65.234267 -26.883631 64.961731 -26.999926
2024-12-21 22:01:57 83.657729 -21.873689 83.337315 -21.949912
2024-12-21 22:06:30 54.340629 -5.004467 54.028224 -5.171051
2024-12-21 22:12:23 54.338675 -5.003836 54.033056 -5.171970
2024-12-21 22:16:31 54.337321 -5.003383 54.035321 -5.171473
2024-12-21 22:19:16 54.336425 -5.003078 54.037349 -5.171210
2024-12-21 22:23:22 54.335100 -5.002617 54.039388 -5.171163
2024-12-21 22:26:08 54.334204 -5.002303 54.040831 -5.170596
2024-12-21 22:54:02 104.343342 -20.972706 104.005141 -21.003334
2024-12-22 18:41:29 32.938567 -30.948986 32.609318 -31.112048
2024-12-22 18:48:10 17.214050 8.432028 16.862401 8.197068
2024-12-22 18:52:59 17.212183 8.432450 16.865954 8.197645
2024-12-22 18:57:48 17.210363 8.432889 16.865409 8.197449
2024-12-22 19:02:36 17.204921 8.432806 16.865242 8.197435
2024-12-22 19:15:12 19.750937 -22.807861 19.442258 -23.001760
2024-12-22 19:23:53 36.260308 -24.830586 35.940012 -25.000419
2024-12-22 19:27:24 18.062808 -5.515803 17.740303 -5.732860
2024-12-22 19:28:42 18.062358 -5.515669 17.741142 -5.732646
2024-12-22 19:30:01 18.061067 -5.515747 17.741324 -5.732756
2024-12-22 19:31:43 18.059446 -5.515669 17.741674 -5.732663
2024-12-22 19:35:37 83.731058 -21.872681 83.336289 -21.951573
2024-12-22 19:39:20 83.729537 -21.872817 83.338931 -21.951696
2024-12-22 19:54:32 42.268217 -35.852300 41.985045 -35.997788
2024-12-22 19:57:26 63.270750 -37.838742 62.965068 -37.943473
2024-12-22 19:58:29 63.270133 -37.838717 62.965638 -37.943548
2024-12-22 19:59:32 63.268938 -37.838603 62.965667 -37.943444
2024-12-22 20:00:36 63.267713 -37.838600 62.965900 -37.943465
2024-12-22 20:01:39 63.266254 -37.838575 62.965772 -37.943492
2024-12-22 20:02:42 63.264917 -37.838522 62.965799 -37.943507
2024-12-22 20:03:44 63.263558 -37.838444 62.965747 -37.943447
2024-12-22 20:04:48 63.262242 -37.838425 62.965654 -37.943447
2024-12-22 20:05:51 63.261012 -37.838408 62.965573 -37.943469
2024-12-22 20:06:54 63.259888 -37.838369 62.965587 -37.943482
2024-12-22 20:07:57 63.258729 -37.838317 62.965538 -37.943403
2024-12-22 20:17:12 8.080558 -73.735417 7.889237 -73.878458
2024-12-22 20:29:47 84.111329 22.142756 83.641529 22.011171
2024-12-22 20:30:57 84.110950 22.142728 83.642271 22.011302
2024-12-22 20:32:05 84.109875 22.142783 83.642288 22.011323
2024-12-22 20:54:24 58.832279 -21.867425 58.525150 -22.001868
2024-12-22 21:30:15 84.086462 22.144358 83.636563 22.015677
2024-12-22 21:31:55 84.085725 22.144394 83.637713 22.015642
2024-12-22 21:33:36 84.083846 22.144472 83.637601 22.015681
2024-12-22 21:43:15 84.080654 22.144675 83.644486 22.016251
2024-12-22 21:44:56 84.079896 22.144725 83.645332 22.016334
2024-12-22 21:46:38 84.078250 22.144708 83.645286 22.016280
2024-12-22 21:56:26 79.876913 -21.913278 79.567981 -22.000122
2024-12-22 21:59:14 106.756125 6.260186 106.324510 6.207285
2024-12-22 22:00:22 106.755708 6.260164 106.325279 6.207371
2024-12-22 22:01:30 106.755287 6.260144 106.325321 6.207240
2024-12-22 22:19:18 53.621204 -36.005103 53.398832 -36.136867
2024-12-22 22:22:51 53.619896 -36.004753 53.401113 -36.136372
2024-12-22 22:29:35 53.615129 -36.004550 53.402486 -36.136360
2024-12-23 18:42:49 30.251346 -28.947753 29.932488 -29.117363
2024-12-23 18:48:38 8.834958 -30.577822 8.534496 -30.769504
2024-12-23 18:52:12 8.833575 -30.577494 8.536730 -30.769301
2024-12-23 18:55:57 8.832146 -30.577144 8.538576 -30.769089
2024-12-23 18:58:30 8.831183 -30.576906 8.540001 -30.768854
2024-12-23 19:01:15 8.830154 -30.576642 8.541460 -30.768023
2024-12-23 19:03:19 8.829379 -30.576444 8.542529 -30.767881
2024-12-23 19:05:35 8.828538 -30.576225 8.543904 -30.767646
2024-12-23 19:08:09 8.827592 -30.575972 8.545152 -30.767420
2024-12-23 19:10:55 8.826579 -30.575700 8.546025 -30.766746
2024-12-23 19:12:59 8.825821 -30.575494 8.546985 -30.766605
2024-12-23 19:15:15 8.825004 -30.575269 8.548016 -30.766441
2024-12-23 19:17:19 8.824254 -30.575061 8.548862 -30.766346
2024-12-23 19:26:43 41.840317 -30.848669 41.533547 -31.001026
2024-12-23 19:29:59 43.680046 17.065486 43.282788 16.853178
2024-12-23 19:35:32 43.677408 17.065786 43.285547 16.853391
2024-12-23 19:41:06 43.674792 17.066106 43.285801 16.853653
2024-12-23 19:48:16 41.124525 12.167742 40.750668 11.955314
2024-12-23 19:55:29 41.121300 12.168264 40.755331 11.956286
2024-12-23 20:02:55 41.118104 12.168836 40.758894 11.956875
2024-12-23 20:08:29 41.115800 12.169286 40.761542 11.957222
2024-12-23 20:14:16 41.113479 12.169775 40.764571 11.957706
2024-12-23 20:28:56 41.107921 12.171103 40.769141 11.958907
2024-12-23 20:34:30 41.105938 12.171639 40.770677 11.959526
2024-12-23 20:40:16 41.103950 12.172214 40.772062 11.959815
2024-12-23 20:45:51 41.102088 12.172786 40.773146 11.960103
2024-12-23 20:59:04 55.412792 -22.859233 55.120756 -22.999571
2024-12-23 21:04:12 33.952267 -0.551675 33.640890 -0.761663
2024-12-23 21:05:46 33.951779 -0.551489 33.641843 -0.761433
2024-12-23 21:07:31 33.951221 -0.551278 33.642949 -0.761228
2024-12-23 21:09:05 33.950725 -0.551089 33.643954 -0.760981
2024-12-23 21:10:50 33.950171 -0.550872 33.645987 -0.760646
2024-12-23 21:15:24 33.948717 -0.550314 33.648786 -0.760339
2024-12-23 21:20:10 33.947192 -0.549719 33.650476 -0.760019
2024-12-23 21:21:43 33.946688 -0.549522 33.651266 -0.759884
2024-12-23 21:23:29 33.946117 -0.549300 33.652151 -0.759676
2024-12-23 21:25:03 33.945608 -0.549100 33.652965 -0.759316
2024-12-23 21:26:52 33.945017 -0.548869 33.654333 -0.760539
2024-12-23 21:28:25 33.944504 -0.548669 33.654998 -0.760423
2024-12-23 21:30:11 33.943925 -0.548442 33.655642 -0.760173
2024-12-23 23:19:11 112.572875 -33.045447 112.272357 -33.034455
2024-12-23 23:21:15 59.509146 -46.076583 59.348471 -46.189736
2024-12-23 23:25:08 59.507625 -46.076181 59.350647 -46.189154
2024-12-23 23:34:58 100.481104 -25.972589 100.196375 -26.003272
2024-12-29 21:32:12 79.684663 -37.336875 79.426980 -37.399785
2024-12-29 21:34:02 63.194608 -37.836294 62.962039 -37.938247
2024-12-29 21:35:05 63.194117 -37.836211 62.962693 -37.938167
2024-12-29 21:36:08 63.192988 -37.836200 62.962740 -37.938129
2024-12-29 21:37:11 63.191829 -37.836219 62.962655 -37.938155
2024-12-29 21:38:14 63.190733 -37.836214 62.962645 -37.938159
2024-12-29 21:39:17 63.189675 -37.836208 62.962562 -37.938163
2024-12-29 21:41:02 92.526254 14.083422 92.098377 13.986014
2024-12-29 21:44:59 54.334663 -5.007994 54.028164 -5.182670
2024-12-29 21:50:44 54.332796 -5.007356 54.031523 -5.182285
2024-12-29 21:54:50 54.331475 -5.006892 54.033696 -5.182035
2024-12-29 21:57:34 54.330588 -5.006575 54.035518 -5.181808
2024-12-29 22:01:40 54.329267 -5.006100 54.037478 -5.181505
2024-12-29 22:04:25 54.328383 -5.005778 54.038737 -5.181262
2024-12-29 22:08:38 53.556375 -25.727258 53.308743 -25.880522
2024-12-29 22:13:02 63.178121 -37.832944 62.961050 -37.947171
2024-12-29 22:14:06 63.177713 -37.832847 62.961518 -37.947201
2024-12-29 22:15:09 63.176683 -37.832936 62.961536 -37.947214
2024-12-29 22:16:12 63.175638 -37.833011 62.961552 -37.947201
2024-12-29 22:17:15 63.174508 -37.832989 62.961384 -37.947127
2024-12-29 22:18:18 63.174108 -37.832892 62.961436 -37.947017
2024-12-29 22:19:22 63.172542 -37.833092 62.961394 -37.947129
2024-12-29 22:20:25 63.171567 -37.833144 62.961480 -37.947134
2024-12-29 22:21:28 63.170521 -37.833186 62.961872 -37.947287
2024-12-29 22:22:36 63.169046 -37.833064 62.961445 -37.947166
2024-12-29 22:23:38 63.168033 -37.833072 62.961446 -37.947088
2024-12-29 22:34:17 91.801017 -36.964361 91.549252 -37.005669
2024-12-29 23:10:54 91.867162 -24.942286 91.597820 -24.999255
2024-12-29 23:44:27 82.505933 -70.009769 82.591497 -70.037362
2024-12-29 23:46:01 82.504317 -70.009692 82.591702 -70.037376
2024-12-29 23:47:39 82.502808 -70.009589 82.591459 -70.037299
2024-12-30 01:10:15 127.326046 -24.102900 127.030259 -24.074948
2024-12-30 02:24:59 156.851525 -22.699158 156.510462 -22.626761
2024-12-30 02:26:37 170.462329 12.947744 170.059840 12.989608
2024-12-30 20:23:07 62.015204 -29.818300 61.725726 -29.929487
2024-12-30 20:31:32 41.707079 -36.853939 41.459991 -37.002792
2024-12-30 20:34:49 52.561563 -31.228703 52.290802 -31.363054
2024-12-30 20:35:29 52.561237 -31.228650 52.291258 -31.362865
2024-12-30 20:36:09 52.560917 -31.228600 52.291222 -31.362974
2024-12-30 20:36:50 52.560150 -31.228733 52.291119 -31.362790
2024-12-30 20:37:30 52.559458 -31.228608 52.291267 -31.363032
2024-12-30 20:38:10 52.558825 -31.228803 52.291095 -31.362956
2024-12-30 20:38:50 52.558050 -31.228761 52.291272 -31.362975
2024-12-30 20:39:30 52.557450 -31.228786 52.291315 -31.362951
2024-12-30 20:40:10 52.556683 -31.228794 52.291224 -31.363006
2024-12-30 20:40:51 52.555850 -31.228831 52.291300 -31.362888
2024-12-30 20:41:31 52.555133 -31.228800 52.291160 -31.363047
2024-12-30 20:42:12 52.554325 -31.228897 52.291165 -31.363001
2024-12-30 20:42:52 52.553646 -31.228844 52.291309 -31.362630
2024-12-30 20:43:32 52.552962 -31.228825 52.291006 -31.363152
2024-12-30 20:44:13 52.552050 -31.229097 52.291446 -31.363010
2024-12-30 20:44:53 52.551533 -31.228928 52.291057 -31.363087
2024-12-30 20:45:33 52.550567 -31.228900 52.291315 -31.362916
2024-12-30 20:46:14 52.550021 -31.228803 52.291132 -31.362947
2024-12-30 20:46:54 52.549200 -31.228861 52.291215 -31.362954
2024-12-30 20:47:35 52.548571 -31.228894 52.291148 -31.363035
2024-12-30 20:48:15 52.547850 -31.228917 52.291195 -31.362895
2024-12-30 20:48:55 52.547208 -31.228858 52.290978 -31.363079
2024-12-30 20:49:36 52.546517 -31.228942 52.291234 -31.362911
2024-12-30 20:50:16 52.546029 -31.228839 52.291071 -31.363049
2024-12-30 20:50:57 52.545313 -31.228917 52.291122 -31.362952
2024-12-30 20:51:37 52.544729 -31.228842 52.291219 -31.363105
2024-12-30 20:52:17 52.544146 -31.228872 52.291120 -31.362898
2024-12-30 20:52:58 52.543446 -31.228750 52.291076 -31.363011
2024-12-30 20:53:38 52.542842 -31.228828 52.291108 -31.362985
2024-12-30 20:54:18 52.542292 -31.228806 52.291268 -31.362978
2024-12-30 20:54:58 52.541696 -31.228789 52.291116 -31.362930
2024-12-30 20:55:38 52.540958 -31.228800 52.291173 -31.363016
2024-12-30 20:56:18 52.540383 -31.228853 52.291117 -31.362968
2024-12-30 20:56:58 52.539742 -31.228819 52.290946 -31.363070
2024-12-30 20:57:38 52.539150 -31.228836 52.291123 -31.363098
2024-12-30 20:58:18 52.538579 -31.228814 52.291051 -31.362951
2024-12-30 20:58:59 52.537992 -31.228689 52.291079 -31.363058
2024-12-30 20:59:38 52.537471 -31.228733 52.291108 -31.362904
2024-12-30 21:00:18 52.536900 -31.228658 52.291173 -31.362905
2024-12-30 21:00:58 52.536329 -31.228725 52.291137 -31.362909
2024-12-30 21:01:39 52.535679 -31.228800 52.291066 -31.363012
2024-12-30 21:02:19 52.535088 -31.228881 52.291105 -31.362932
2024-12-30 21:02:59 52.534558 -31.228842 52.291090 -31.363032
2024-12-30 21:03:39 52.533988 -31.228894 52.291018 -31.363059
2024-12-30 21:04:19 52.533421 -31.228836 52.291083 -31.363008
2024-12-30 21:04:59 52.532938 -31.228744 52.290986 -31.362964
2024-12-30 21:05:39 52.532396 -31.228719 52.291026 -31.363008
2024-12-30 21:06:19 52.531962 -31.228733 52.291133 -31.362967
2024-12-30 21:06:59 52.531475 -31.228692 52.291061 -31.362973
2024-12-30 21:07:39 52.530892 -31.228689 52.291037 -31.362576
2024-12-30 21:08:20 52.530367 -31.228694 52.291012 -31.363091
2024-12-30 21:09:00 52.529875 -31.229094 52.291058 -31.362964
2024-12-30 21:09:40 52.529417 -31.228972 52.291057 -31.363035
2024-12-30 21:10:21 52.528888 -31.228981 52.290961 -31.362997
2024-12-30 21:11:01 52.528371 -31.228914 52.291071 -31.362987
2024-12-30 21:11:41 52.527950 -31.228908 52.291011 -31.362965
2024-12-30 21:12:21 52.527421 -31.228878 52.291138 -31.362947
2024-12-30 21:13:02 52.526946 -31.228894 52.291101 -31.362999
2024-12-30 21:13:42 52.526363 -31.228922 52.290933 -31.363083
2024-12-30 21:14:22 52.525817 -31.228900 52.291035 -31.362899
2024-12-30 21:15:03 52.525433 -31.228808 52.291051 -31.363139
2024-12-30 21:15:43 52.524954 -31.228878 52.291013 -31.362938
2024-12-30 21:16:23 52.524454 -31.228714 52.291061 -31.363002
2024-12-30 21:17:03 52.523983 -31.228736 52.291028 -31.363013
2024-12-30 21:17:43 52.523467 -31.228714 52.291001 -31.362917
2024-12-30 21:18:24 52.522992 -31.228664 52.290910 -31.363061
2024-12-30 21:19:06 52.522421 -31.228689 52.290972 -31.362499
2024-12-30 21:19:46 52.522163 -31.228628 52.290942 -31.363036
2024-12-30 21:20:26 52.521738 -31.229103 52.290977 -31.363090
2024-12-30 21:21:06 52.521358 -31.229069 52.291182 -31.362729
2024-12-30 21:21:47 52.520950 -31.228958 52.290833 -31.363148
2024-12-30 21:22:27 52.520354 -31.229056 52.291031 -31.362997
2024-12-30 21:23:07 52.520092 -31.228883 52.290975 -31.362941
2024-12-30 21:23:48 52.519600 -31.228864 52.290884 -31.363051
2024-12-30 21:24:28 52.519200 -31.228894 52.291003 -31.362896
2024-12-30 21:25:08 52.518858 -31.228814 52.291051 -31.363036
2024-12-30 21:25:48 52.518413 -31.228897 52.290930 -31.363023
2024-12-30 21:26:28 52.517929 -31.228822 52.290989 -31.362927
2024-12-30 21:27:08 52.517554 -31.228758 52.291043 -31.362946
2024-12-30 21:27:48 52.517121 -31.228806 52.291035 -31.363022
2024-12-30 21:28:28 52.516625 -31.228828 52.290952 -31.363085
2024-12-30 21:29:09 52.516167 -31.228778 52.290913 -31.362970
2024-12-30 21:29:49 52.515783 -31.228667 52.290987 -31.362998
2024-12-30 21:30:28 52.515442 -31.228694 52.290991 -31.363029
2024-12-30 21:31:12 52.514817 -31.228661 52.290398 -31.362716
2024-12-30 21:31:52 52.514575 -31.228597 52.291031 -31.362918
2024-12-30 21:32:32 52.514746 -31.228872 52.290942 -31.363073
2024-12-30 21:33:12 52.514275 -31.228928 52.291054 -31.362891
2024-12-30 21:33:52 52.513904 -31.228836 52.290952 -31.363043
2024-12-30 21:34:33 52.513429 -31.228917 52.290913 -31.363073
2024-12-30 21:35:13 52.513054 -31.228850 52.290974 -31.362969
2024-12-30 21:35:53 52.512717 -31.228778 52.290907 -31.362925
2024-12-30 21:36:33 52.512313 -31.228775 52.290942 -31.362980
2024-12-30 21:37:13 52.511983 -31.228811 52.291004 -31.362969
2024-12-30 21:37:53 52.511608 -31.228792 52.290835 -31.363000
2024-12-30 21:38:33 52.511163 -31.228783 52.290928 -31.362938
2024-12-30 21:39:13 52.510896 -31.228750 52.290441 -31.362853
2024-12-30 21:39:54 52.510525 -31.228792 52.290874 -31.363019
2024-12-30 21:40:34 52.510638 -31.228908 52.290926 -31.363080
2024-12-30 21:41:14 52.510325 -31.228850 52.290890 -31.362936
2024-12-30 21:41:55 52.509958 -31.228761 52.290948 -31.362875
2024-12-30 21:42:35 52.509646 -31.228792 52.290900 -31.363131
2024-12-30 21:43:16 52.509267 -31.228875 52.290892 -31.362961
2024-12-30 21:43:57 52.508933 -31.228717 52.290799 -31.363131
2024-12-30 21:44:37 52.508612 -31.228731 52.290990 -31.362873
2024-12-30 21:45:17 52.508375 -31.228575 52.290608 -31.363315
2024-12-30 21:45:58 52.507767 -31.228794 52.290937 -31.362916
2024-12-30 21:46:38 52.507721 -31.228450 52.290695 -31.362892
2024-12-30 21:47:18 52.507325 -31.228494 52.290885 -31.363014
2024-12-30 21:47:58 52.507217 -31.228572 52.290835 -31.363009
2024-12-30 21:48:38 52.506896 -31.228533 52.290932 -31.363055
2024-12-30 21:49:18 52.506633 -31.228483 52.291005 -31.362908
2024-12-30 21:49:58 52.506283 -31.228397 52.290955 -31.363154
2024-12-30 21:50:39 52.505871 -31.228436 52.290922 -31.362914
2024-12-30 21:51:19 52.505479 -31.228267 52.290971 -31.362995
2024-12-30 21:51:59 52.505137 -31.228314 52.290889 -31.363071
2024-12-30 21:52:40 52.504750 -31.228292 52.290858 -31.362957
2024-12-30 21:53:20 52.504417 -31.228186 52.290923 -31.363068
2024-12-30 21:54:00 52.504133 -31.228197 52.290882 -31.363037
2024-12-30 21:54:40 52.503796 -31.228103 52.290959 -31.362925
2024-12-30 21:55:20 52.503483 -31.228061 52.290632 -31.362739
2024-12-30 21:56:00 52.503104 -31.228086 52.290874 -31.363084
2024-12-30 21:56:40 52.503037 -31.228308 52.290792 -31.363028
2024-12-30 21:57:20 52.502750 -31.228183 52.290947 -31.362952
2024-12-30 21:58:01 52.502525 -31.228131 52.290815 -31.363149
2024-12-30 21:58:41 52.502142 -31.228136 52.290875 -31.362944
2024-12-30 21:59:21 52.501921 -31.227947 52.290964 -31.362941
2024-12-30 22:00:01 52.501604 -31.227961 52.290905 -31.363010
2024-12-30 22:00:41 52.501213 -31.227969 52.290818 -31.363062
2024-12-30 22:01:21 52.500871 -31.227911 52.290946 -31.362990
2024-12-30 22:02:02 52.500621 -31.227814 52.290920 -31.362963
2024-12-30 22:02:42 52.500246 -31.227769 52.290919 -31.363054
2024-12-30 22:03:22 52.499904 -31.227778 52.290842 -31.362977
2024-12-30 22:04:02 52.499558 -31.227689 52.290613 -31.363141
2024-12-30 22:04:42 52.499296 -31.227692 52.290851 -31.362972
2024-12-30 22:05:22 52.499242 -31.227506 52.290910 -31.363094
2024-12-30 22:06:02 52.498979 -31.227503 52.290905 -31.362882
2024-12-30 22:06:42 52.498650 -31.227339 52.290865 -31.363109
2024-12-30 22:07:24 52.498317 -31.227417 52.290801 -31.363073
2024-12-30 22:08:04 52.498037 -31.227286 52.290926 -31.362963
2024-12-30 22:08:44 52.497796 -31.227158 52.290897 -31.363018
2024-12-30 22:09:24 52.497433 -31.227158 52.290994 -31.363103
2024-12-30 22:10:04 52.497129 -31.227119 52.290880 -31.362956
2024-12-30 22:10:44 52.496713 -31.226981 52.290926 -31.362901
2024-12-30 22:11:24 52.496412 -31.226964 52.290889 -31.363016
2024-12-30 22:12:04 52.496067 -31.227017 52.290732 -31.363042
2024-12-30 22:12:45 52.495750 -31.226939 52.290900 -31.362972
2024-12-30 22:13:25 52.495587 -31.226867 52.290767 -31.363059
2024-12-30 22:14:05 52.495242 -31.226844 52.291013 -31.362772
2024-12-30 22:14:46 52.494817 -31.227033 52.290844 -31.362948
2024-12-30 22:15:26 52.494579 -31.226961 52.290779 -31.363062
2024-12-30 22:16:06 52.494296 -31.226969 52.290734 -31.363075
2024-12-30 22:16:47 52.494079 -31.226886 52.290904 -31.362863
2024-12-30 22:17:26 52.493933 -31.226769 52.290920 -31.362982
2024-12-30 22:18:07 52.493608 -31.226867 52.290754 -31.362993
2024-12-30 22:18:46 52.493275 -31.226853 52.291030 -31.362916
2024-12-30 22:19:27 52.493104 -31.226822 52.290746 -31.363126
2024-12-30 22:20:07 52.492633 -31.226844 52.290876 -31.363014
2024-12-30 22:20:47 52.492458 -31.226681 52.290721 -31.363126
2024-12-30 22:21:28 52.492154 -31.226636 52.290884 -31.363038
2024-12-30 22:22:09 52.492013 -31.226475 52.290841 -31.362953
2024-12-30 22:22:49 52.491633 -31.226419 52.290712 -31.362974
2024-12-30 22:23:29 52.491350 -31.226403 52.290869 -31.363048
2024-12-30 22:24:10 52.491208 -31.226406 52.290762 -31.363001
2024-12-30 22:24:50 52.490933 -31.226311 52.291018 -31.363027
2024-12-30 22:25:30 52.490729 -31.226275 52.290734 -31.363090
2024-12-30 22:26:10 52.490292 -31.226203 52.290838 -31.362884
2024-12-30 22:26:49 52.490121 -31.226094 52.290842 -31.363096
2024-12-30 22:27:30 52.489846 -31.226153 52.290791 -31.362997
2024-12-30 22:28:10 52.489571 -31.226003 52.290729 -31.362958
2024-12-30 22:28:50 52.489371 -31.225975 52.290746 -31.362930
2024-12-30 22:29:31 52.489192 -31.225969 52.290891 -31.363040
2024-12-30 22:30:11 52.489021 -31.226025 52.290767 -31.362998
2024-12-30 22:30:51 52.488692 -31.225961 52.290976 -31.362982
2024-12-30 22:31:32 52.488500 -31.225903 52.290830 -31.363111
2024-12-30 22:32:12 52.488083 -31.225867 52.290769 -31.362940
2024-12-30 22:32:52 52.487829 -31.225706 52.290815 -31.363018
2024-12-30 22:33:33 52.487617 -31.225744 52.290815 -31.363073
2024-12-30 22:34:13 52.487371 -31.225672 52.290816 -31.363022
2024-12-30 22:34:54 52.487133 -31.225558 52.290861 -31.363054
2024-12-30 22:35:36 52.486850 -31.225478 52.291032 -31.362975
2024-12-30 22:36:16 52.486604 -31.225403 52.290832 -31.362974
2024-12-30 22:36:56 52.486129 -31.225375 52.290797 -31.363043
2024-12-30 22:37:36 52.485871 -31.225347 52.290898 -31.363021
2024-12-30 22:38:17 52.485654 -31.225256 52.290671 -31.363017
2024-12-30 22:38:57 52.485208 -31.225181 52.290759 -31.363140
2024-12-30 22:39:37 52.485108 -31.225122 52.290833 -31.362958
2024-12-30 22:40:17 52.484904 -31.224947 52.290808 -31.363051
2024-12-30 22:40:58 52.484637 -31.224950 52.290903 -31.362870
2024-12-30 22:41:38 52.484421 -31.224831 52.290813 -31.363121
2024-12-30 22:42:18 52.484083 -31.224894 52.290914 -31.362927
2024-12-30 22:42:58 52.483837 -31.224703 52.290910 -31.362962
2024-12-30 22:43:39 52.483508 -31.224714 52.290949 -31.362994
2024-12-30 22:44:19 52.483171 -31.224708 52.290935 -31.363044
2024-12-30 22:45:00 52.482779 -31.224678 52.290922 -31.362987
2024-12-30 22:45:40 52.482404 -31.224569 52.290870 -31.362988
2024-12-30 22:46:20 52.482063 -31.224517 52.290880 -31.363042
2024-12-30 22:47:00 52.481750 -31.224483 52.290752 -31.363057
2024-12-30 22:47:40 52.481458 -31.224417 52.290917 -31.363001
2024-12-30 22:48:20 52.481262 -31.224311 52.290912 -31.363066
2024-12-30 22:49:01 52.480925 -31.224244 52.290731 -31.363080
2024-12-30 22:49:41 52.480575 -31.224125 52.290778 -31.363222
2024-12-30 22:50:21 52.480267 -31.224136 52.290606 -31.363154
2024-12-30 22:51:02 52.479846 -31.223958 52.290546 -31.363237
2024-12-30 22:51:42 52.479642 -31.223922 52.290517 -31.363323
2024-12-30 22:52:22 52.479462 -31.223781 52.290843 -31.363125
2024-12-30 22:53:03 52.479342 -31.223550 52.290853 -31.363196
2024-12-30 22:53:44 52.478904 -31.223519 52.290777 -31.363180
2024-12-30 22:54:24 52.478525 -31.223411 52.290682 -31.363136
2024-12-30 22:55:04 52.478192 -31.223319 52.290744 -31.363135
2024-12-30 22:55:45 52.477913 -31.223267 52.290782 -31.363091
2024-12-30 22:56:25 52.477592 -31.223231 52.290851 -31.362985
